433,434,435,298,299,300,0,0,0,0,433,299,300,0,0,0,0,433,299,300,0,0,0,0,433,299,300,0,0,0,0,433,434,435,298,299,
479,480,481,344,345,346,0,0,0,0,479,527,346,0,0,0,0,479,527,346,0,0,0,0,479,527,346,0,0,0,0,479,480,481,344,345,
525,526,527,390,391,392,0,0,0,0,525,527,392,0,0,0,0,525,527,392,0,0,0,0,525,527,392,0,0,0,0,525,526,527,390,391,
301,302,303,307,308,309,0,0,0,0,301,303,309,0,0,0,0,301,303,309,0,0,0,0,301,303,309,0,0,0,0,301,302,303,307,308,
347,348,349,353,354,355,0,0,0,0,347,349,355,0,0,0,0,347,349,355,0,0,0,0,347,349,355,0,0,0,0,347,348,349,353,354,
393,394,395,399,400,401,0,0,0,0,393,395,401,0,0,0,0,393,395,401,0,0,0,0,393,395,401,0,0,0,0,393,394,395,399,400,
301,302,303,307,308,309,0,0,0,0,301,303,309,0,0,0,0,301,303,309,0,0,0,0,301,303,309,0,0,0,0,301,302,303,307,308,
347,348,349,353,354,355,0,0,0,0,347,349,355,0,0,0,0,347,349,355,0,0,0,0,347,349,355,0,0,0,0,347,348,349,353,354,
393,394,395,399,400,401,0,0,0,0,393,395,401,0,0,0,0,393,395,401,0,0,0,0,393,395,401,0,0,0,0,393,394,395,399,400,
418,419,420,421,422,423,0,0,0,0,418,420,423,0,0,0,0,418,420,423,0,0,0,0,418,420,423,0,0,0,0,418,419,420,421,422,
464,465,466,467,468,469,0,0,0,0,464,466,469,0,0,0,0,464,466,469,0,0,0,0,464,466,469,0,0,0,0,464,465,466,467,468,
510,511,512,513,514,515,0,0,0,0,510,409,515,0,0,0,0,510,409,515,0,0,0,0,510,409,515,0,0,0,0,510,511,512,513,514,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,557,558,568,569,570,0,0,0,0,556,557,570,0,0,0,0,556,557,570,0,0,0,0,556,557,570,0,0,0,0,556,557,558,568,569,
602,603,604,614,615,616,0,0,0,0,602,576,616,0,0,0,0,602,576,616,0,0,0,0,602,576,616,0,0,0,0,602,603,604,614,615,
648,649,650,660,661,662,0,0,0,0,648,622,662,0,0,0,0,648,622,662,0,0,0,0,648,622,662,0,0,0,0,648,649,650,660,661,
574,575,576,586,587,588,0,0,0,0,574,576,588,0,0,0,0,574,576,588,0,0,0,0,574,576,588,0,0,0,0,574,575,576,586,587,
620,621,622,632,633,634,0,0,0,0,620,622,634,0,0,0,0,620,622,634,0,0,0,0,620,622,634,0,0,0,0,620,621,622,632,633,
666,667,668,678,679,680,0,0,0,0,666,576,680,0,0,0,0,666,576,680,0,0,0,0,666,576,680,0,0,0,0,666,667,668,678,679,
574,575,576,586,587,588,0,0,0,0,574,622,588,0,0,0,0,574,622,588,0,0,0,0,574,622,588,0,0,0,0,574,575,576,586,587,
620,621,622,632,633,634,0,0,0,0,620,622,634,0,0,0,0,620,622,634,0,0,0,0,620,622,634,0,0,0,0,620,621,622,632,633,
666,667,668,678,679,680,0,0,0,0,666,576,680,0,0,0,0,666,576,680,0,0,0,0,666,576,680,0,0,0,0,666,667,668,678,679,
715,716,717,721,722,723,0,0,0,0,715,622,723,0,0,0,0,715,622,723,0,0,0,0,715,622,723,0,0,0,0,715,716,717,721,722,
761,762,763,767,768,769,0,0,0,0,761,763,769,0,0,0,0,761,763,769,0,0,0,0,761,763,769,0,0,0,0,761,762,763,767,768,
807,808,809,813,814,815,0,0,0,0,807,790,815,0,0,0,0,807,790,815,0,0,0,0,807,790,815,0,0,0,0,807,808,809,813,814,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
